train_cost,test_cost,train_effeciency,test_efficiency
9.35994,22.4632,0.992825,0.82636
9.35976,22.4628,0.992825,0.82636
9.35957,22.4624,0.992825,0.82636
9.35938,22.462,0.992825,0.82636
9.3592,22.4616,0.992825,0.82636
9.35901,22.4612,0.992825,0.82636
9.35882,22.4608,0.992825,0.82636
9.35864,22.4604,0.992825,0.82636
9.35845,22.46,0.992825,0.82636
9.35826,22.4596,0.992825,0.82636
9.35808,22.4592,0.992825,0.82636
9.35789,22.4588,0.992825,0.82636
9.3577,22.4584,0.992825,0.82636
9.35752,22.458,0.992825,0.82636
9.35733,22.4576,0.992825,0.82636
9.35715,22.4572,0.992825,0.82636
9.35696,22.4568,0.992825,0.82636
9.35677,22.4564,0.992825,0.82636
9.35659,22.456,0.992825,0.82636
9.3564,22.4556,0.992825,0.82636
9.35621,22.4552,0.992825,0.82636
9.35603,22.4548,0.992825,0.82636
9.35584,22.4544,0.992825,0.82636
9.35565,22.454,0.992825,0.82636
9.35547,22.4536,0.992825,0.82636
9.35528,22.4532,0.992825,0.82636
9.3551,22.4528,0.992825,0.82636
9.35491,22.4524,0.992825,0.82636
9.35472,22.452,0.992825,0.82636
9.35454,22.4516,0.992825,0.82636
9.35435,22.4512,0.992825,0.82636
9.35416,22.4508,0.992825,0.82636
9.35398,22.4503,0.992825,0.82636
9.35379,22.4499,0.992825,0.82636
9.35361,22.4495,0.992825,0.82636
9.35342,22.4491,0.992825,0.82636
9.35323,22.4487,0.992825,0.82636
9.35305,22.4483,0.992825,0.82636
9.35286,22.4479,0.992825,0.82636
9.35268,22.4475,0.992825,0.82636
9.35249,22.4471,0.992825,0.82636
9.3523,22.4467,0.992825,0.82636
9.35212,22.4463,0.992825,0.82636
9.35193,22.4459,0.992825,0.82636
9.35175,22.4455,0.992825,0.82636
9.35156,22.4451,0.992825,0.82636
9.35137,22.4447,0.992825,0.82636
9.35119,22.4443,0.992825,0.82636
9.351,22.4439,0.992825,0.82636
9.35081,22.4435,0.992825,0.82636
9.35063,22.4431,0.992825,0.82636
9.35044,22.4427,0.992825,0.82636
9.35026,22.4423,0.992825,0.82636
9.35007,22.4419,0.992825,0.82636
9.34988,22.4415,0.992825,0.82636
9.3497,22.4411,0.992825,0.82636
9.34951,22.4407,0.992825,0.82636
9.34933,22.4403,0.992825,0.82636
9.34914,22.4399,0.992825,0.82636
9.34896,22.4395,0.992825,0.82636
9.34877,22.4391,0.992825,0.82636
9.34858,22.4387,0.992825,0.82636
9.3484,22.4383,0.992825,0.82636
9.34821,22.4379,0.992825,0.82636
9.34803,22.4375,0.992825,0.82636
9.34784,22.4371,0.992825,0.82636
9.34765,22.4367,0.992825,0.82636
9.34747,22.4363,0.992825,0.82636
9.34728,22.4359,0.992825,0.82636
9.3471,22.4355,0.992825,0.82636
9.34691,22.4351,0.992825,0.82636
9.34672,22.4347,0.992825,0.82636
9.34654,22.4343,0.992825,0.82636
9.34635,22.4339,0.992825,0.82636
9.34617,22.4335,0.992825,0.82636
9.34598,22.4331,0.992825,0.82636
9.3458,22.4327,0.992825,0.82636
9.34561,22.4323,0.992825,0.82636
9.34542,22.4319,0.992825,0.82636
9.34524,22.4315,0.992825,0.82636
9.34505,22.431,0.992825,0.82636
9.34487,22.4306,0.992825,0.82636
9.34468,22.4302,0.992825,0.82636
9.3445,22.4298,0.992825,0.82636
9.34431,22.4294,0.992825,0.82636
9.34412,22.429,0.992825,0.82636
9.34394,22.4286,0.992825,0.82636
9.34375,22.4282,0.992825,0.82636
9.34357,22.4278,0.992825,0.82636
9.34338,22.4274,0.992825,0.82636
9.3432,22.427,0.992825,0.82636
9.34301,22.4266,0.992825,0.82636
9.34282,22.4262,0.992825,0.82636
9.34264,22.4258,0.992825,0.82636
9.34245,22.4254,0.992825,0.82636
9.34227,22.425,0.992825,0.82636
9.34208,22.4246,0.992825,0.82636
9.3419,22.4242,0.992825,0.82636
9.34171,22.4238,0.992825,0.82636
9.34153,22.4234,0.992825,0.82636
9.34134,22.423,0.992825,0.82636
9.34115,22.4226,0.992825,0.82636
9.34097,22.4222,0.992825,0.82636
9.34078,22.4218,0.992825,0.82636
9.3406,22.4214,0.992825,0.82636
9.34041,22.421,0.992825,0.82636
9.34023,22.4206,0.992825,0.82636
9.34004,22.4202,0.992825,0.82636
9.33986,22.4198,0.992825,0.82636
9.33967,22.4194,0.992825,0.82636
9.33948,22.419,0.992825,0.82636
9.3393,22.4186,0.992825,0.82636
9.33911,22.4182,0.992825,0.82636
9.33893,22.4178,0.992825,0.82636
9.33874,22.4174,0.992825,0.82636
9.33856,22.417,0.992825,0.82636
9.33837,22.4166,0.992825,0.82636
9.33819,22.4162,0.992825,0.82636
9.338,22.4158,0.992825,0.82636
9.33782,22.4154,0.992825,0.82636
9.33763,22.415,0.992825,0.82636
9.33745,22.4146,0.992825,0.82636
9.33726,22.4142,0.992825,0.82636
9.33707,22.4138,0.992825,0.82636
9.33689,22.4134,0.992825,0.82636
9.3367,22.413,0.992825,0.82636
9.33652,22.4126,0.992825,0.82636
9.33633,22.4122,0.992825,0.82636
9.33615,22.4118,0.992825,0.82636
9.33596,22.4114,0.992825,0.82636
9.33578,22.411,0.992825,0.82636
9.33559,22.4106,0.992825,0.82636
9.33541,22.4102,0.992825,0.82636
9.33522,22.4098,0.992825,0.82636
9.33504,22.4094,0.992825,0.82636
9.33485,22.409,0.992825,0.82636
9.33467,22.4086,0.992825,0.82636
9.33448,22.4082,0.992825,0.82636
9.3343,22.4078,0.992825,0.82636
9.33411,22.4074,0.992825,0.82636
9.33393,22.407,0.992825,0.82636
9.33374,22.4066,0.992825,0.82636
9.33355,22.4062,0.992825,0.82636
9.33337,22.4058,0.992825,0.82636
9.33318,22.4054,0.992825,0.82636
9.333,22.405,0.992825,0.82636
9.33281,22.4046,0.992825,0.82636
9.33263,22.4042,0.992825,0.82636
9.33244,22.4038,0.992825,0.82636
9.33226,22.4034,0.992825,0.82636
9.33207,22.4029,0.992825,0.82636
9.33189,22.4025,0.992825,0.82636
9.3317,22.4021,0.992825,0.82636
9.33152,22.4017,0.992825,0.82636
9.33133,22.4013,0.992825,0.82636
9.33115,22.4009,0.992825,0.82636
9.33096,22.4005,0.992825,0.82636
9.33078,22.4001,0.992825,0.82636
9.33059,22.3997,0.992825,0.82636
9.33041,22.3993,0.992825,0.82636
9.33022,22.3989,0.992825,0.82636
9.33004,22.3985,0.992825,0.82636
9.32985,22.3981,0.992825,0.82636
9.32967,22.3977,0.992825,0.82636
9.32948,22.3973,0.992825,0.82636
9.3293,22.3969,0.992825,0.82636
9.32911,22.3965,0.992825,0.82636
9.32893,22.3961,0.992825,0.82636
9.32874,22.3957,0.992825,0.82636
9.32856,22.3953,0.992825,0.82636
9.32837,22.3949,0.992825,0.82636
9.32819,22.3945,0.992825,0.82636
9.328,22.3941,0.992825,0.82636
9.32782,22.3937,0.992825,0.82636
9.32763,22.3933,0.992825,0.82636
9.32745,22.3929,0.992825,0.82636
9.32726,22.3925,0.992825,0.82636
9.32708,22.3921,0.992825,0.82636
9.32689,22.3917,0.992825,0.82636
9.32671,22.3913,0.992825,0.82636
9.32653,22.3909,0.992825,0.82636
9.32634,22.3905,0.992825,0.82636
9.32616,22.3901,0.992825,0.82636
9.32597,22.3897,0.992825,0.82636
9.32579,22.3893,0.992825,0.82636
9.3256,22.3889,0.992825,0.82636
9.32542,22.3885,0.992825,0.82636
9.32523,22.3881,0.992825,0.82636
9.32505,22.3877,0.992825,0.82636
9.32486,22.3873,0.992825,0.82636
9.32468,22.3869,0.992825,0.82636
9.32449,22.3865,0.992825,0.82636
9.32431,22.3861,0.992825,0.828452
9.32412,22.3857,0.992825,0.828452
9.32394,22.3853,0.992825,0.828452
9.32375,22.3849,0.992825,0.828452
9.32357,22.3845,0.992825,0.828452
9.32338,22.3841,0.992825,0.828452
9.3232,22.3837,0.992825,0.828452
9.32302,22.3833,0.992825,0.828452
9.32283,22.3829,0.992825,0.828452
9.32265,22.3825,0.992825,0.828452
9.32246,22.3821,0.992825,0.828452
9.32228,22.3817,0.992825,0.828452
9.32209,22.3813,0.992825,0.828452
9.32191,22.3809,0.992825,0.828452
9.32172,22.3805,0.992825,0.828452
9.32154,22.3801,0.992825,0.828452
9.32135,22.3797,0.992825,0.828452
9.32117,22.3793,0.992825,0.828452
9.32098,22.3789,0.992825,0.828452
9.3208,22.3785,0.992825,0.828452
9.32062,22.3781,0.992825,0.828452
9.32043,22.3777,0.992825,0.828452
9.32025,22.3773,0.992825,0.828452
9.32006,22.3769,0.992825,0.828452
9.31988,22.3765,0.992825,0.828452
9.31969,22.3761,0.992825,0.828452
9.31951,22.3757,0.992825,0.828452
9.31932,22.3753,0.992825,0.828452
9.31914,22.3749,0.992825,0.828452
9.31896,22.3745,0.992825,0.828452
9.31877,22.3741,0.992825,0.828452
9.31859,22.3737,0.992825,0.828452
9.3184,22.3733,0.992825,0.828452
9.31822,22.3729,0.992825,0.828452
9.31803,22.3725,0.992825,0.828452
9.31785,22.3721,0.992825,0.828452
9.31766,22.3717,0.992825,0.828452
9.31748,22.3713,0.992825,0.828452
9.3173,22.3709,0.992825,0.828452
9.31711,22.3705,0.992825,0.828452
9.31693,22.3701,0.992825,0.828452
9.31674,22.3697,0.992825,0.828452
9.31656,22.3693,0.992825,0.828452
9.31637,22.3689,0.992825,0.828452
9.31619,22.3685,0.992825,0.828452
9.31601,22.3681,0.992825,0.828452
9.31582,22.3677,0.992825,0.828452
9.31564,22.3673,0.992825,0.828452
9.31545,22.3669,0.992825,0.828452
9.31527,22.3665,0.992825,0.828452
9.31508,22.3661,0.992825,0.828452
9.3149,22.3657,0.992825,0.828452
9.31472,22.3653,0.992825,0.828452
9.31453,22.3649,0.992825,0.828452
9.31435,22.3645,0.992825,0.828452
9.31416,22.3641,0.992825,0.828452
9.31398,22.3637,0.992825,0.828452
9.31379,22.3633,0.992825,0.828452
9.31361,22.3629,0.992825,0.828452
9.31343,22.3625,0.992825,0.828452
9.31324,22.3621,0.992825,0.828452
9.31306,22.3617,0.992825,0.828452
9.31287,22.3613,0.992825,0.828452
9.31269,22.3609,0.992825,0.828452
9.31251,22.3605,0.992825,0.828452
9.31232,22.3601,0.992825,0.828452
9.31214,22.3597,0.992825,0.828452
9.31195,22.3593,0.992825,0.828452
9.31177,22.3589,0.992825,0.828452
9.31158,22.3585,0.992825,0.828452
9.3114,22.3581,0.992825,0.828452
9.31122,22.3577,0.992825,0.828452
9.31103,22.3573,0.992825,0.828452
9.31085,22.3569,0.992825,0.828452
9.31066,22.3565,0.992825,0.828452
9.31048,22.3561,0.992825,0.828452
9.3103,22.3557,0.992825,0.828452
9.31011,22.3553,0.992825,0.828452
9.30993,22.3549,0.992825,0.828452
9.30974,22.3545,0.992825,0.828452
9.30956,22.3541,0.992825,0.828452
9.30938,22.3537,0.992825,0.828452
9.30919,22.3533,0.992825,0.828452
9.30901,22.3529,0.992825,0.828452
9.30882,22.3525,0.992825,0.828452
9.30864,22.3521,0.992825,0.828452
9.30846,22.3517,0.992825,0.828452
9.30827,22.3513,0.992825,0.828452
9.30809,22.3509,0.992825,0.828452
9.30791,22.3505,0.992825,0.828452
9.30772,22.3501,0.992825,0.828452
9.30754,22.3497,0.992825,0.828452
9.30735,22.3493,0.992825,0.828452
9.30717,22.3489,0.992825,0.828452
9.30699,22.3485,0.992825,0.828452
9.3068,22.3481,0.992825,0.828452
9.30662,22.3477,0.992825,0.828452
9.30643,22.3473,0.992825,0.828452
9.30625,22.3469,0.992825,0.828452
9.30607,22.3465,0.992825,0.828452
9.30588,22.3461,0.993722,0.828452
9.3057,22.3457,0.993722,0.828452
9.30552,22.3453,0.993722,0.828452
9.30533,22.3449,0.993722,0.828452
9.30515,22.3445,0.993722,0.828452
9.30496,22.3441,0.993722,0.828452
9.30478,22.3437,0.993722,0.828452
9.3046,22.3433,0.993722,0.828452
9.30441,22.3429,0.993722,0.828452
9.30423,22.3425,0.993722,0.828452
9.30405,22.3421,0.993722,0.828452
9.30386,22.3417,0.993722,0.828452
9.30368,22.3413,0.993722,0.828452
9.30349,22.3409,0.993722,0.828452
9.30331,22.3405,0.993722,0.828452
9.30313,22.3401,0.993722,0.828452
9.30294,22.3397,0.993722,0.828452
9.30276,22.3393,0.993722,0.828452
9.30258,22.3389,0.993722,0.828452
9.30239,22.3385,0.993722,0.828452
9.30221,22.3381,0.993722,0.828452
9.30202,22.3377,0.993722,0.830544
9.30184,22.3373,0.993722,0.830544
9.30166,22.3369,0.993722,0.830544
9.30147,22.3365,0.993722,0.830544
9.30129,22.3361,0.993722,0.830544
9.30111,22.3357,0.993722,0.830544
9.30092,22.3353,0.993722,0.830544
9.30074,22.3349,0.993722,0.830544
9.30056,22.3345,0.993722,0.830544
9.30037,22.3341,0.993722,0.830544
9.30019,22.3337,0.993722,0.830544
9.30001,22.3334,0.993722,0.830544
9.29982,22.333,0.993722,0.830544
9.29964,22.3326,0.993722,0.830544
9.29945,22.3322,0.993722,0.830544
9.29927,22.3318,0.993722,0.830544
9.29909,22.3314,0.993722,0.830544
9.2989,22.331,0.993722,0.830544
9.29872,22.3306,0.993722,0.830544
9.29854,22.3302,0.993722,0.830544
9.29835,22.3298,0.993722,0.830544
9.29817,22.3294,0.993722,0.830544
9.29799,22.329,0.993722,0.830544
9.2978,22.3286,0.993722,0.830544
9.29762,22.3282,0.993722,0.830544
9.29744,22.3278,0.993722,0.830544
9.29725,22.3274,0.993722,0.830544
9.29707,22.327,0.993722,0.830544
9.29689,22.3266,0.993722,0.830544
9.2967,22.3262,0.993722,0.830544
9.29652,22.3258,0.993722,0.830544
9.29634,22.3254,0.994619,0.830544
9.29615,22.325,0.994619,0.830544
9.29597,22.3246,0.994619,0.830544
9.29579,22.3242,0.994619,0.830544
9.2956,22.3238,0.994619,0.830544
9.29542,22.3234,0.994619,0.830544
9.29524,22.323,0.994619,0.830544
9.29505,22.3226,0.994619,0.830544
9.29487,22.3222,0.994619,0.830544
9.29469,22.3218,0.994619,0.830544
9.2945,22.3214,0.994619,0.830544
9.29432,22.321,0.994619,0.830544
9.29414,22.3206,0.994619,0.830544
9.29395,22.3202,0.994619,0.830544
9.29377,22.3198,0.994619,0.830544
9.29359,22.3194,0.994619,0.830544
9.2934,22.319,0.994619,0.830544
9.29322,22.3186,0.994619,0.830544
9.29304,22.3182,0.994619,0.830544
9.29285,22.3178,0.994619,0.830544
9.29267,22.3174,0.994619,0.830544
9.29249,22.317,0.994619,0.830544
9.29231,22.3166,0.994619,0.830544
9.29212,22.3162,0.994619,0.830544
9.29194,22.3158,0.994619,0.830544
9.29176,22.3154,0.994619,0.830544
9.29157,22.315,0.994619,0.830544
9.29139,22.3146,0.994619,0.830544
9.29121,22.3142,0.994619,0.830544
9.29102,22.3138,0.994619,0.830544
9.29084,22.3134,0.994619,0.830544
9.29066,22.313,0.994619,0.830544
9.29047,22.3126,0.994619,0.830544
9.29029,22.3122,0.994619,0.830544
9.29011,22.3118,0.994619,0.830544
9.28992,22.3114,0.994619,0.830544
9.28974,22.311,0.994619,0.830544
9.28956,22.3106,0.994619,0.830544
9.28938,22.3102,0.994619,0.830544
9.28919,22.3098,0.994619,0.830544
9.28901,22.3094,0.994619,0.830544
9.28883,22.309,0.994619,0.830544
9.28864,22.3086,0.994619,0.830544
9.28846,22.3082,0.994619,0.830544
9.28828,22.3078,0.994619,0.830544
9.28809,22.3074,0.994619,0.830544
9.28791,22.307,0.994619,0.830544
9.28773,22.3066,0.994619,0.830544
9.28755,22.3062,0.994619,0.830544
9.28736,22.3058,0.994619,0.830544
9.28718,22.3054,0.994619,0.830544
9.287,22.3051,0.994619,0.830544
9.28681,22.3047,0.994619,0.830544
9.28663,22.3043,0.994619,0.830544
9.28645,22.3039,0.994619,0.830544
9.28627,22.3035,0.994619,0.830544
9.28608,22.3031,0.994619,0.830544
9.2859,22.3027,0.994619,0.830544
9.28572,22.3023,0.994619,0.830544
9.28553,22.3019,0.994619,0.830544
9.28535,22.3015,0.994619,0.830544
9.28517,22.3011,0.994619,0.830544
9.28499,22.3007,0.994619,0.830544
9.2848,22.3003,0.994619,0.830544
9.28462,22.2999,0.994619,0.830544
9.28444,22.2995,0.994619,0.830544
9.28425,22.2991,0.994619,0.830544
9.28407,22.2987,0.994619,0.830544
9.28389,22.2983,0.994619,0.830544
9.28371,22.2979,0.994619,0.830544
9.28352,22.2975,0.994619,0.830544
9.28334,22.2971,0.994619,0.830544
9.28316,22.2967,0.994619,0.830544
9.28298,22.2963,0.994619,0.830544
9.28279,22.2959,0.994619,0.830544
9.28261,22.2955,0.994619,0.830544
9.28243,22.2951,0.994619,0.830544
9.28224,22.2947,0.994619,0.830544
9.28206,22.2943,0.994619,0.830544
9.28188,22.2939,0.994619,0.830544
9.2817,22.2935,0.994619,0.830544
9.28151,22.2931,0.994619,0.830544
9.28133,22.2927,0.994619,0.830544
9.28115,22.2923,0.994619,0.830544
9.28097,22.2919,0.994619,0.830544
9.28078,22.2915,0.994619,0.830544
9.2806,22.2911,0.994619,0.830544
9.28042,22.2907,0.994619,0.830544
9.28024,22.2903,0.994619,0.830544
9.28005,22.2899,0.994619,0.830544
9.27987,22.2895,0.994619,0.830544
9.27969,22.2891,0.994619,0.830544
9.27951,22.2887,0.994619,0.830544
9.27932,22.2883,0.994619,0.830544
9.27914,22.2879,0.994619,0.830544
9.27896,22.2875,0.994619,0.830544
9.27878,22.2871,0.994619,0.830544
9.27859,22.2867,0.994619,0.830544
9.27841,22.2863,0.994619,0.830544
9.27823,22.286,0.994619,0.830544
9.27805,22.2856,0.994619,0.830544
9.27786,22.2852,0.994619,0.830544
9.27768,22.2848,0.994619,0.830544
9.2775,22.2844,0.994619,0.830544
9.27732,22.284,0.994619,0.830544
9.27713,22.2836,0.994619,0.830544
9.27695,22.2832,0.994619,0.830544
9.27677,22.2828,0.994619,0.830544
9.27659,22.2824,0.994619,0.830544
9.2764,22.282,0.994619,0.830544
9.27622,22.2816,0.994619,0.830544
9.27604,22.2812,0.994619,0.830544
9.27586,22.2808,0.994619,0.830544
9.27567,22.2804,0.994619,0.830544
9.27549,22.28,0.994619,0.830544
9.27531,22.2796,0.994619,0.830544
9.27513,22.2792,0.994619,0.830544
9.27494,22.2788,0.994619,0.830544
9.27476,22.2784,0.994619,0.830544
9.27458,22.278,0.994619,0.830544
9.2744,22.2776,0.994619,0.830544
9.27422,22.2772,0.994619,0.830544
9.27403,22.2768,0.994619,0.830544
9.27385,22.2764,0.994619,0.830544
9.27367,22.276,0.994619,0.830544
9.27349,22.2756,0.994619,0.830544
9.2733,22.2752,0.994619,0.830544
9.27312,22.2748,0.994619,0.830544
9.27294,22.2744,0.994619,0.830544
9.27276,22.274,0.994619,0.830544
9.27258,22.2736,0.994619,0.830544
9.27239,22.2732,0.994619,0.830544
9.27221,22.2728,0.994619,0.830544
9.27203,22.2724,0.994619,0.830544
9.27185,22.272,0.994619,0.830544
9.27166,22.2716,0.994619,0.830544
9.27148,22.2712,0.994619,0.830544
9.2713,22.2708,0.994619,0.830544
9.27112,22.2705,0.994619,0.830544
9.27094,22.2701,0.994619,0.830544
9.27075,22.2697,0.994619,0.830544
9.27057,22.2693,0.994619,0.830544
9.27039,22.2689,0.994619,0.830544
9.27021,22.2685,0.994619,0.830544
9.27002,22.2681,0.994619,0.830544
9.26984,22.2677,0.994619,0.830544
9.26966,22.2673,0.994619,0.830544
9.26948,22.2669,0.994619,0.830544
9.2693,22.2665,0.994619,0.830544
9.26911,22.2661,0.994619,0.830544
9.26893,22.2657,0.994619,0.830544
9.26875,22.2653,0.994619,0.830544
9.26857,22.2649,0.994619,0.830544
9.26839,22.2645,0.994619,0.830544
9.2682,22.2641,0.994619,0.830544
9.26802,22.2637,0.994619,0.830544
9.26784,22.2633,0.994619,0.830544
9.26766,22.2629,0.994619,0.830544
9.26748,22.2625,0.994619,0.830544
9.26729,22.2621,0.994619,0.830544
9.26711,22.2617,0.994619,0.830544
9.26693,22.2613,0.994619,0.830544
9.26675,22.2609,0.994619,0.830544
9.26657,22.2605,0.994619,0.830544
9.26638,22.2601,0.994619,0.830544
9.2662,22.2597,0.994619,0.830544
9.26602,22.2593,0.994619,0.830544
9.26584,22.2589,0.994619,0.830544
9.26566,22.2585,0.994619,0.830544
9.26547,22.2581,0.994619,0.830544
9.26529,22.2577,0.994619,0.830544
9.26511,22.2573,0.994619,0.830544
9.26493,22.257,0.994619,0.830544
9.26475,22.2566,0.994619,0.830544
9.26457,22.2562,0.994619,0.830544
9.26438,22.2558,0.994619,0.830544
9.2642,22.2554,0.994619,0.830544
9.26402,22.255,0.994619,0.830544
9.26384,22.2546,0.994619,0.830544
9.26366,22.2542,0.994619,0.830544
9.26347,22.2538,0.994619,0.830544
9.26329,22.2534,0.994619,0.830544
9.26311,22.253,0.994619,0.830544
9.26293,22.2526,0.994619,0.830544
9.26275,22.2522,0.994619,0.830544
9.26257,22.2518,0.994619,0.830544
9.26238,22.2514,0.994619,0.830544
9.2622,22.251,0.994619,0.830544
9.26202,22.2506,0.994619,0.830544
9.26184,22.2502,0.994619,0.830544
9.26166,22.2498,0.994619,0.830544
9.26148,22.2494,0.994619,0.830544
9.26129,22.249,0.994619,0.830544
9.26111,22.2486,0.994619,0.830544
9.26093,22.2482,0.994619,0.830544
9.26075,22.2478,0.994619,0.830544
9.26057,22.2474,0.994619,0.830544
9.26039,22.247,0.994619,0.830544
9.2602,22.2466,0.994619,0.830544
9.26002,22.2462,0.994619,0.830544
9.25984,22.2458,0.994619,0.830544
9.25966,22.2454,0.994619,0.830544
9.25948,22.2451,0.994619,0.830544
9.2593,22.2447,0.994619,0.830544
9.25911,22.2443,0.994619,0.830544
9.25893,22.2439,0.994619,0.830544
9.25875,22.2435,0.994619,0.830544
9.25857,22.2431,0.994619,0.830544
9.25839,22.2427,0.994619,0.830544
9.25821,22.2423,0.994619,0.830544
9.25802,22.2419,0.994619,0.830544
9.25784,22.2415,0.994619,0.830544
9.25766,22.2411,0.994619,0.830544
9.25748,22.2407,0.994619,0.830544
9.2573,22.2403,0.994619,0.830544
9.25712,22.2399,0.994619,0.830544
9.25694,22.2395,0.994619,0.830544
9.25675,22.2391,0.994619,0.830544
9.25657,22.2387,0.994619,0.830544
9.25639,22.2383,0.994619,0.830544
9.25621,22.2379,0.994619,0.830544
9.25603,22.2375,0.994619,0.830544
9.25585,22.2371,0.994619,0.830544
9.25567,22.2367,0.994619,0.830544
9.25548,22.2363,0.994619,0.830544
9.2553,22.2359,0.994619,0.830544
9.25512,22.2355,0.994619,0.830544
9.25494,22.2351,0.994619,0.830544
9.25476,22.2347,0.994619,0.830544
9.25458,22.2344,0.994619,0.830544
9.2544,22.234,0.994619,0.830544
9.25421,22.2336,0.994619,0.830544
9.25403,22.2332,0.994619,0.830544
9.25385,22.2328,0.994619,0.830544
9.25367,22.2324,0.994619,0.830544
9.25349,22.232,0.994619,0.830544
9.25331,22.2316,0.994619,0.830544
9.25313,22.2312,0.994619,0.830544
9.25294,22.2308,0.994619,0.830544
9.25276,22.2304,0.994619,0.830544
9.25258,22.23,0.994619,0.830544
9.2524,22.2296,0.994619,0.830544
9.25222,22.2292,0.994619,0.830544
9.25204,22.2288,0.994619,0.830544
9.25186,22.2284,0.994619,0.830544
9.25168,22.228,0.994619,0.830544
9.25149,22.2276,0.994619,0.830544
9.25131,22.2272,0.994619,0.830544
9.25113,22.2268,0.994619,0.830544
9.25095,22.2264,0.994619,0.830544
9.25077,22.226,0.994619,0.830544
9.25059,22.2256,0.994619,0.830544
9.25041,22.2252,0.994619,0.830544
9.25023,22.2248,0.994619,0.830544
9.25004,22.2244,0.994619,0.830544
9.24986,22.2241,0.994619,0.830544
9.24968,22.2237,0.994619,0.830544
9.2495,22.2233,0.994619,0.830544
9.24932,22.2229,0.994619,0.830544
9.24914,22.2225,0.994619,0.830544
9.24896,22.2221,0.994619,0.830544
9.24878,22.2217,0.994619,0.830544
9.2486,22.2213,0.994619,0.830544
9.24841,22.2209,0.994619,0.830544
9.24823,22.2205,0.994619,0.830544
9.24805,22.2201,0.994619,0.830544
9.24787,22.2197,0.994619,0.830544
9.24769,22.2193,0.994619,0.830544
9.24751,22.2189,0.994619,0.830544
9.24733,22.2185,0.994619,0.830544
9.24715,22.2181,0.994619,0.830544
9.24697,22.2177,0.994619,0.830544
9.24678,22.2173,0.994619,0.830544
9.2466,22.2169,0.994619,0.830544
9.24642,22.2165,0.994619,0.830544
9.24624,22.2161,0.994619,0.830544
9.24606,22.2157,0.994619,0.830544
9.24588,22.2153,0.994619,0.830544
9.2457,22.2149,0.994619,0.830544
9.24552,22.2146,0.994619,0.830544
9.24534,22.2142,0.994619,0.830544
9.24516,22.2138,0.994619,0.830544
9.24497,22.2134,0.994619,0.830544
9.24479,22.213,0.994619,0.830544
9.24461,22.2126,0.994619,0.830544
9.24443,22.2122,0.994619,0.830544
9.24425,22.2118,0.994619,0.830544
9.24407,22.2114,0.994619,0.830544
9.24389,22.211,0.994619,0.830544
9.24371,22.2106,0.994619,0.830544
9.24353,22.2102,0.994619,0.830544
9.24335,22.2098,0.994619,0.830544
9.24317,22.2094,0.994619,0.830544
9.24299,22.209,0.994619,0.830544
9.2428,22.2086,0.994619,0.830544
9.24262,22.2082,0.994619,0.830544
9.24244,22.2078,0.994619,0.830544
9.24226,22.2074,0.994619,0.830544
9.24208,22.207,0.994619,0.830544
9.2419,22.2066,0.994619,0.830544
9.24172,22.2062,0.994619,0.830544
9.24154,22.2059,0.994619,0.830544
9.24136,22.2055,0.994619,0.830544
9.24118,22.2051,0.994619,0.830544
